id,summary1_OverallBERT,summary2_W_feedback_OverallBERT,summary3_W_feedback_OverallBERT,summary4_W_feedback_OverallBERT,summary5_W_feedback_OverallBERT,summary2_WO_feedback_OverallBERT,summary3_WO_feedback_OverallBERT,summary4_WO_feedback_OverallBERT,summary5_WO_feedback_OverallBERT
37,0.8021044731140137,0.8025466799736023,0.7974109649658203,0.7931179404258728,0.7946590185165405,0.7978545427322388,0.7963575720787048,0.7954385876655579,0.7978597283363342
38,0.8123899102210999,0.7955150604248047,0.7946094870567322,0.8006212115287781,0.8012619614601135,0.8116613030433655,0.8094505071640015,0.8088988661766052,0.8055791258811951
39,0.7450761198997498,0.7433525323867798,0.7381395697593689,0.7375451326370239,0.7364209294319153,0.7472169995307922,0.742225706577301,0.740874707698822,0.7408232688903809
40,0.8085560202598572,0.8029543161392212,0.803831934928894,0.8000689744949341,0.7992153763771057,0.8034365177154541,0.8021613359451294,0.7974672317504883,0.7979449033737183
41,0.8036488890647888,0.7953344583511353,0.7936142086982727,0.7937012314796448,0.7945491671562195,0.8064144253730774,0.7984544634819031,0.7947171926498413,0.799048900604248
42,0.7967204451560974,0.7944072484970093,0.7926670908927917,0.7836118340492249,0.791388213634491,0.7935959696769714,0.7893574237823486,0.78837651014328,0.7883123159408569
43,0.8215162754058838,0.8016327023506165,0.7992984056472778,0.7858079075813293,0.8013619184494019,0.8059064745903015,0.8040937185287476,0.8027068376541138,0.8002546429634094
44,0.8020705580711365,0.7993524074554443,0.7925732731819153,0.7920701503753662,0.7907858490943909,0.8010230660438538,0.8006564974784851,0.7985464334487915,0.7961254715919495
45,0.8128042817115784,0.8086166977882385,0.798167884349823,0.7948960661888123,0.7959680557250977,0.8105195760726929,0.8040218353271484,0.7905359268188477,0.8051935434341431
46,0.7696846723556519,0.7688844799995422,0.7689059376716614,0.7677251100540161,0.768078625202179,0.7691584229469299,0.7694469690322876,0.7682794332504272,0.7677677273750305
47,0.8005608320236206,0.8012986779212952,0.7972477078437805,0.7978285551071167,0.7926796674728394,0.7995001673698425,0.7975387573242188,0.797354519367218,0.7925847768783569
48,0.8029128909111023,0.8000335097312927,0.7826328277587891,0.7961485385894775,0.7864276170730591,0.7995983362197876,0.7974128723144531,0.7951862812042236,0.7977677583694458
49,0.7819425463676453,0.7813180685043335,0.7769491672515869,0.7771587371826172,0.7779558300971985,0.7844200134277344,0.7820224761962891,0.7760066390037537,0.7762706279754639
50,0.7951400876045227,0.7894493937492371,0.7827061414718628,0.7868061661720276,0.7802170515060425,0.7929060459136963,0.791438102722168,0.7902545928955078,0.7887263894081116
51,0.7898487448692322,0.7821990251541138,0.7782815098762512,0.7774522304534912,0.7749714255332947,0.7906591892242432,0.7884210348129272,0.788713812828064,0.7875339984893799
52,0.8045883774757385,0.8044940233230591,0.7953503727912903,0.8038257360458374,0.7919111847877502,0.8015416860580444,0.801106333732605,0.8016025424003601,0.8005813360214233
53,0.8036142587661743,0.7950578927993774,0.7941927909851074,0.7957252264022827,0.7946680188179016,0.7998508810997009,0.8056581020355225,0.8027166724205017,0.8041508197784424
54,0.7987020611763,0.7960336208343506,0.7959478497505188,0.7801342606544495,0.7936915755271912,0.7951404452323914,0.795258641242981,0.7968215346336365,0.7967627048492432
55,0.8052570223808289,0.8055356740951538,0.8021788001060486,0.8012912273406982,0.7990530729293823,0.8042812943458557,0.799952507019043,0.8003601431846619,0.8008081316947937
56,0.8068817257881165,0.8053654432296753,0.7987951636314392,0.800741970539093,0.7961990833282471,0.8056238293647766,0.8003597855567932,0.7960427403450012,0.7943398952484131
57,0.7766144275665283,0.7725393176078796,0.7678055167198181,0.7702344059944153,0.7671666145324707,0.7759279608726501,0.7768775224685669,0.7746707201004028,0.7699439525604248
58,0.8127232789993286,0.8031606078147888,0.793113112449646,0.7917577624320984,0.7920511960983276,0.8056706786155701,0.8038424253463745,0.8038505911827087,0.8029151558876038
59,0.8087009191513062,0.8034887313842773,0.797386884689331,0.7948828339576721,0.7955946922302246,0.8047068119049072,0.8025081753730774,0.8057850003242493,0.800535261631012
60,0.7977033257484436,0.7932396531105042,0.7917733788490295,0.7864817380905151,0.7882072329521179,0.7963672876358032,0.7938603162765503,0.7941852807998657,0.7957656979560852
61,0.8045580387115479,0.7917013168334961,0.7898734211921692,0.7947178483009338,0.7924762964248657,0.8027007579803467,0.8041373491287231,0.8012354969978333,0.7997956871986389
62,0.8059081435203552,0.8076343536376953,0.8012519478797913,0.7990257740020752,0.8034535050392151,0.8035142421722412,0.7993916273117065,0.7980849146842957,0.7995526194572449
63,0.8082788586616516,0.804724395275116,0.8047555088996887,0.804248571395874,0.7947617769241333,0.8012800216674805,0.8048400282859802,0.7991048693656921,0.7971997261047363
64,0.7888209223747253,0.7870454788208008,0.7841301560401917,0.7797796130180359,0.7801947593688965,0.78434818983078,0.7826316952705383,0.7836970090866089,0.7837055325508118
65,0.7929260730743408,0.7908291816711426,0.7839563488960266,0.7905454635620117,0.7903693318367004,0.7911590933799744,0.7907844185829163,0.7903400659561157,0.7895380258560181
66,0.8038139939308167,0.795650839805603,0.804258406162262,0.7994737029075623,0.8038206100463867,0.8034738898277283,0.805496096611023,0.8054945468902588,0.8044243454933167
67,0.8009548187255859,0.802225649356842,0.8011983633041382,0.8009465336799622,0.7969216108322144,0.8021249175071716,0.800468385219574,0.7896723747253418,0.7893598079681396
68,0.81119704246521,0.8086977601051331,0.8001965880393982,0.7965770959854126,0.7999072074890137,0.8130964040756226,0.8046240210533142,0.8059102296829224,0.8020926117897034
69,0.7983365654945374,0.7989560961723328,0.798255205154419,0.7941094040870667,0.7882125377655029,0.7970946431159973,0.7964146137237549,0.7941749095916748,0.7939469814300537
70,0.7936018705368042,0.7892972230911255,0.78557288646698,0.7916130423545837,0.7829906344413757,0.7958000302314758,0.7876719236373901,0.7873986959457397,0.7900405526161194
71,0.8064767718315125,0.8066112995147705,0.8016939163208008,0.7818300127983093,0.7986323833465576,0.7866811156272888,0.7851680517196655,0.786734938621521,0.786120593547821
72,0.8022264838218689,0.795098602771759,0.795588493347168,0.7887821197509766,0.7839733958244324,0.7964662313461304,0.7949439287185669,0.7952937483787537,0.7935451865196228
73,0.8070090413093567,0.8078529834747314,0.794806182384491,0.7816329598426819,0.7843629121780396,0.8008196949958801,0.8021538257598877,0.8025956749916077,0.803966760635376
74,0.7983344197273254,0.7876613140106201,0.7887334227561951,0.7811781167984009,0.7858132719993591,0.7934149503707886,0.7944427132606506,0.793240487575531,0.7929387092590332
75,0.805126965045929,0.8006689548492432,0.7988283038139343,0.8029575347900391,0.7975344657897949,0.7995993494987488,0.7965089082717896,0.7963294386863708,0.7984219193458557
76,0.8034141659736633,0.7994604706764221,0.7948025465011597,0.7969321012496948,0.7953696846961975,0.801446795463562,0.8007363677024841,0.8014758825302124,0.8012245893478394
77,0.7994800806045532,0.7941187620162964,0.7940887808799744,0.7885895371437073,0.7843327522277832,0.7931262850761414,0.7937604784965515,0.7950401306152344,0.7927085757255554
78,0.8009533286094666,0.8004939556121826,0.8063578605651855,0.776776134967804,0.799811601638794,0.7977536916732788,0.8000712990760803,0.7990500926971436,0.7960489392280579
79,0.7986220717430115,0.7985336184501648,0.7933713793754578,0.7887795567512512,0.7969803214073181,0.7970379590988159,0.7930912971496582,0.7954596281051636,0.7923662662506104
80,0.7925662994384766,0.7933761477470398,0.7890629768371582,0.7826200723648071,0.7875576615333557,0.790098249912262,0.7901542782783508,0.7897989749908447,0.7894018888473511
81,0.7933115363121033,0.7899798154830933,0.7900835275650024,0.7862920165061951,0.7866601943969727,0.7932039499282837,0.7914867401123047,0.7912395596504211,0.7885122895240784
82,0.7791703939437866,0.7762142419815063,0.7768897414207458,0.776902973651886,0.7731574177742004,0.7790727615356445,0.7778332829475403,0.7774152159690857,0.7802308201789856
83,0.8081005215644836,0.7932097911834717,0.7993044853210449,0.799991250038147,0.7965167760848999,0.8036954998970032,0.8034677505493164,0.8027026057243347,0.7988924384117126
84,0.7927185893058777,0.7896015644073486,0.7900565266609192,0.7713649868965149,0.7865152359008789,0.7924996018409729,0.7884119749069214,0.7907029390335083,0.785986065864563
85,0.7885998487472534,0.7827103137969971,0.7800767421722412,0.7693647742271423,0.7812895178794861,0.7840775847434998,0.7818416953086853,0.7843085527420044,0.7836446166038513
86,0.7991368770599365,0.7962045669555664,0.796567440032959,0.7885088920593262,0.7988477945327759,0.7965155243873596,0.8001312613487244,0.7950701713562012,0.7955310940742493
87,0.7886757254600525,0.7841426134109497,0.7825130820274353,0.7720856666564941,0.77198725938797,0.7853149175643921,0.7847217321395874,0.7832674980163574,0.7825116515159607
88,0.7966008186340332,0.7934476137161255,0.7912541627883911,0.7934385538101196,0.7913429737091064,0.7950078248977661,0.7945024967193604,0.7947320938110352,0.7951335906982422
89,0.7907745838165283,0.7908844947814941,0.7924249768257141,0.8225892186164856,0.7874724864959717,0.7906436324119568,0.7905604243278503,0.7918437123298645,0.789979100227356
90,0.8055644035339355,0.8026686906814575,0.8011755347251892,0.7998852729797363,0.8017306327819824,0.7995801568031311,0.7986267805099487,0.7975848913192749,0.7957382202148438
91,0.797684907913208,0.7950867414474487,0.7940887808799744,0.7891930341720581,0.7938278317451477,0.790142834186554,0.7912533283233643,0.7921831607818604,0.7917293310165405
92,0.7735759019851685,0.7688194513320923,0.7648553252220154,0.7728409171104431,0.7643086910247803,0.7717324495315552,0.7721759676933289,0.7733902335166931,0.7669363021850586
93,0.7760666012763977,0.7717592120170593,0.7745452523231506,0.7735527157783508,0.7740760445594788,0.7742982506752014,0.7776237726211548,0.7760358452796936,0.7750586271286011
94,0.7708404660224915,0.7754684686660767,0.7732110619544983,0.7735130786895752,0.7731006741523743,0.7720439434051514,0.7748743295669556,0.774124026298523,0.7722337245941162
95,0.7770098447799683,0.7654381990432739,0.7717629671096802,0.7731743454933167,0.770132839679718,0.7758985757827759,0.7736848592758179,0.7720601558685303,0.7711852192878723
96,0.8200976252555847,0.8164740204811096,0.8120099306106567,0.8077268004417419,0.8079704642295837,0.8158179521560669,0.8189067244529724,0.8208397030830383,0.815260648727417
97,0.8120800256729126,0.800994873046875,0.798554539680481,0.7944435477256775,0.8003408908843994,0.8061695694923401,0.8055987358093262,0.8034142851829529,0.8033271431922913
98,0.7970049381256104,0.7973593473434448,0.7977898716926575,0.7957319021224976,0.7946954369544983,0.7961153984069824,0.7943029999732971,0.7937716245651245,0.7941939830780029
99,0.7932106256484985,0.787651002407074,0.7844550609588623,0.7843834757804871,0.7821748852729797,0.7913416624069214,0.7940057516098022,0.7888548374176025,0.7887988686561584
100,0.7895220518112183,0.7831571102142334,0.7787907719612122,0.7726326584815979,0.7778089046478271,0.7863329648971558,0.7874097228050232,0.7854686379432678,0.7846608757972717
101,0.7997588515281677,0.7970527410507202,0.7960485219955444,0.7933416962623596,0.7787203192710876,0.7975019812583923,0.7963577508926392,0.7947002053260803,0.7929530739784241
102,0.7974148988723755,0.7903444170951843,0.7863116264343262,0.7893853783607483,0.7875159978866577,0.7948311567306519,0.7908328771591187,0.7876430749893188,0.7914527654647827
103,0.7775102257728577,0.7788581252098083,0.7715499401092529,0.7871156930923462,0.7669515013694763,0.7734242677688599,0.7727762460708618,0.7706752419471741,0.770048975944519
104,0.8014824390411377,0.7957766652107239,0.7936070561408997,0.7793789505958557,0.7923755049705505,0.7986838221549988,0.7944110631942749,0.794769823551178,0.7950526475906372
105,0.7765184640884399,0.7745845913887024,0.7736801505088806,0.7746450304985046,0.7708414793014526,0.7760021090507507,0.772469162940979,0.7719442248344421,0.7718936204910278
106,0.8084048628807068,0.8002501726150513,0.798935055732727,0.7986821532249451,0.7969143986701965,0.8044129610061646,0.8049858808517456,0.7978515625,0.7918580174446106
107,0.7962950468063354,0.7904987335205078,0.787540853023529,0.7850960493087769,0.7829354405403137,0.7928224802017212,0.7928050756454468,0.79171222448349,0.7927468419075012
108,0.7729189395904541,0.7755876779556274,0.7737082839012146,0.77459317445755,0.7707295417785645,0.7773410677909851,0.7769456505775452,0.7746785879135132,0.775705873966217
109,0.7866098284721375,0.7890432476997375,0.7880261540412903,0.7874059677124023,0.7853694558143616,0.78880774974823,0.7870386242866516,0.787306010723114,0.7791813611984253
110,0.786198616027832,0.7827476859092712,0.782661497592926,0.780721127986908,0.7774692177772522,0.7818986177444458,0.7835730910301208,0.781380832195282,0.7814646363258362
111,0.8066755533218384,0.8132835030555725,0.8066579699516296,0.7996588349342346,0.8024133443832397,0.8059037327766418,0.7988905906677246,0.7971480488777161,0.7983219027519226
112,0.8038468360900879,0.796653151512146,0.7945888638496399,0.7920737266540527,0.8137955069541931,0.7940008044242859,0.7928903102874756,0.7923427820205688,0.7931011319160461
113,0.7872480750083923,0.7805690765380859,0.7793635129928589,0.7786844968795776,0.7780073285102844,0.7877942323684692,0.7825661897659302,0.785565972328186,0.7848260998725891
114,0.7864011526107788,0.7801138758659363,0.7764883637428284,0.7741938829421997,0.7791568636894226,0.7823882102966309,0.7807475328445435,0.7813974618911743,0.7816144227981567
115,0.8050851821899414,0.8032594919204712,0.7989490628242493,0.797085702419281,0.7965129017829895,0.8025916814804077,0.7998279929161072,0.799298882484436,0.7992176413536072
116,0.7962982058525085,0.7907648682594299,0.7910179495811462,0.7915109992027283,0.7877009510993958,0.7980344295501709,0.7994661927223206,0.7972168922424316,0.7934491634368896
117,0.8011313080787659,0.7993096709251404,0.7962168455123901,0.7971377968788147,0.781170666217804,0.8014749884605408,0.8002650141716003,0.7906931638717651,0.7931091785430908
118,0.8032239079475403,0.7967388033866882,0.7939581274986267,0.7982789278030396,0.7926520705223083,0.8025364875793457,0.7993979454040527,0.7927379012107849,0.796364963054657
119,0.7889305949211121,0.7888349890708923,0.7904887199401855,0.7899449467658997,0.7791157364845276,0.7883837223052979,0.7850608229637146,0.7827455401420593,0.7838876247406006
120,0.8102776408195496,0.8003915548324585,0.7987467050552368,0.7959010004997253,0.7945048809051514,0.8052894473075867,0.803424060344696,0.8028196692466736,0.8030683398246765
121,0.8011143803596497,0.796154260635376,0.7955566048622131,0.7958434224128723,0.7958201766014099,0.8016226291656494,0.7989388704299927,0.7956812381744385,0.7914199829101562
122,0.7873925566673279,0.7839903831481934,0.7754094004631042,0.7707210779190063,0.7700712084770203,0.7837938666343689,0.7845688462257385,0.7834659218788147,0.7787407040596008
123,0.8112089037895203,0.8072112202644348,0.8075376152992249,0.7873438000679016,0.803682804107666,0.808386504650116,0.8089463710784912,0.8091974854469299,0.8080925345420837
124,0.7961453199386597,0.7861476540565491,0.7858121991157532,0.7841368317604065,0.7849333882331848,0.7956463694572449,0.7923566102981567,0.7928044199943542,0.7926970720291138
125,0.7992581725120544,0.7950850129127502,0.7953998446464539,0.8028997182846069,0.791631817817688,0.7991877794265747,0.7981515526771545,0.7925519943237305,0.7898180484771729
126,0.7869378924369812,0.7862703204154968,0.775973379611969,0.7754887938499451,0.770838737487793,0.782379150390625,0.7808379530906677,0.7773250937461853,0.7753934264183044
127,0.7906680703163147,0.7858380675315857,0.7810747623443604,0.7785422801971436,0.7833653688430786,0.7900230884552002,0.7883526682853699,0.7863907814025879,0.7848044037818909
128,0.8007379770278931,0.8011350035667419,0.7947249412536621,0.782040536403656,0.7952754497528076,0.8014167547225952,0.7980629205703735,0.7958956360816956,0.7977049946784973
129,0.7918617129325867,0.7743465304374695,0.7687562704086304,0.7687672972679138,0.7693227529525757,0.7927571535110474,0.7917860746383667,0.7871598601341248,0.7896870970726013
130,0.777834415435791,0.7726522088050842,0.7719027996063232,0.767204999923706,0.770020604133606,0.7757732272148132,0.7753471732139587,0.774042010307312,0.7719298005104065
131,0.7653037905693054,0.7647811770439148,0.7646623253822327,0.7615154981613159,0.7596397399902344,0.7665746212005615,0.7652151584625244,0.7640851736068726,0.7629327774047852
132,0.7919846177101135,0.7875577807426453,0.7785792350769043,0.7873185873031616,0.7699167728424072,0.7918282151222229,0.7908165454864502,0.7881209254264832,0.7869538068771362
133,0.8081632852554321,0.8007932901382446,0.798114538192749,0.7963587641716003,0.7924814820289612,0.8033573031425476,0.7984507083892822,0.7988026738166809,0.7945152521133423
134,0.8134600520133972,0.8106161952018738,0.8074352145195007,0.8090696930885315,0.8040580749511719,0.8111932873725891,0.8117692470550537,0.8105316162109375,0.8001980185508728
135,0.8071059584617615,0.7973098158836365,0.7933502793312073,0.7947225570678711,0.7947064638137817,0.8044527173042297,0.8039389848709106,0.8030358552932739,0.7975441813468933
136,0.7926267385482788,0.7913129925727844,0.7898595929145813,0.7734880447387695,0.7883180379867554,0.7883222103118896,0.787618100643158,0.7846688032150269,0.7838813662528992
137,0.7943788766860962,0.7914347648620605,0.788715660572052,0.7885403633117676,0.785147488117218,0.7899896502494812,0.7892540693283081,0.789140522480011,0.7757561206817627
138,0.7872714996337891,0.782116711139679,0.7776322960853577,0.7607240080833435,0.7691430449485779,0.785513699054718,0.7839871048927307,0.7823140621185303,0.7837087512016296
139,0.8071416020393372,0.8022037148475647,0.8016465902328491,0.7994254231452942,0.7807349562644958,0.8000539541244507,0.798957347869873,0.7980449795722961,0.8017879724502563
140,0.7947462201118469,0.7921157479286194,0.7890264391899109,0.7821100354194641,0.7851881384849548,0.7929903268814087,0.7914283871650696,0.7927841544151306,0.7908743023872375
141,0.8039835095405579,0.8055015802383423,0.7988002896308899,0.7988002896308899,0.7988002896308899,0.8064533472061157,0.8033424615859985,0.8030749559402466,0.8024340867996216
142,0.8105555176734924,0.8041700720787048,0.8019309639930725,0.7964353561401367,0.7984038591384888,0.8096420168876648,0.8094732761383057,0.8067310452461243,0.808049201965332
143,0.7970311641693115,0.7914368510246277,0.7913686037063599,0.7940331101417542,0.788477897644043,0.7895157933235168,0.7868930101394653,0.787553608417511,0.7716285586357117
144,0.7909167408943176,0.7847031950950623,0.7809874415397644,0.7845612168312073,0.7823975682258606,0.7877509593963623,0.7859417796134949,0.7858911156654358,0.7862952351570129
145,0.80814129114151,0.8241637945175171,0.8168143630027771,0.7942208647727966,0.8009446859359741,0.8054492473602295,0.7971553802490234,0.7977697253227234,0.7842541337013245
146,0.784013569355011,0.7819620370864868,0.7824958562850952,0.7800984382629395,0.7804348468780518,0.7869431376457214,0.7856608629226685,0.7822563648223877,0.7849292755126953
147,0.8051806092262268,0.8040165901184082,0.797781765460968,0.7969835996627808,0.8036060333251953,0.801913857460022,0.8011556267738342,0.8024664521217346,0.8012043833732605
148,0.8086116313934326,0.8041648268699646,0.8063578009605408,0.8047264218330383,0.8046960234642029,0.8056284189224243,0.804652988910675,0.8035958409309387,0.7990620136260986
149,0.8014770150184631,0.7970532178878784,0.7951747179031372,0.7920141220092773,0.793176531791687,0.7983941435813904,0.7974038124084473,0.794697105884552,0.7940000295639038
150,0.7704476714134216,0.7664180397987366,0.7635695338249207,0.7584914565086365,0.7560043931007385,0.7673214077949524,0.766406238079071,0.762862503528595,0.7598460912704468
151,0.8048633337020874,0.7917178869247437,0.7806341052055359,0.784777820110321,0.7936974167823792,0.801243782043457,0.8005061745643616,0.7975342869758606,0.8005027174949646
152,0.7907801866531372,0.7850362658500671,0.7771174907684326,0.7802788615226746,0.7813044786453247,0.7882722020149231,0.7883880138397217,0.7843002080917358,0.7820155620574951
153,0.7988729476928711,0.7968195676803589,0.7932773232460022,0.7893845438957214,0.7937312722206116,0.7983126044273376,0.7951974272727966,0.7947543859481812,0.7949742674827576
154,0.7834863662719727,0.7828668355941772,0.779578685760498,0.7799592614173889,0.7793135643005371,0.7890738248825073,0.7876664996147156,0.7902419567108154,0.7871548533439636
155,0.811413586139679,0.8054119348526001,0.8062463402748108,0.8035871982574463,0.8021285533905029,0.8086380362510681,0.8057572841644287,0.8085315227508545,0.8057103753089905
156,0.8050162196159363,0.8006287813186646,0.7959364056587219,0.7968625426292419,0.7941058278083801,0.8012605905532837,0.8021939992904663,0.8027486205101013,0.8012845516204834
157,0.7735303640365601,0.7712559103965759,0.7654746174812317,0.7631616592407227,0.7640405893325806,0.7697018980979919,0.7705796957015991,0.7698749303817749,0.7688441872596741
158,0.8161520957946777,0.8103888630867004,0.8049342036247253,0.8023887872695923,0.8125119805335999,0.8117276430130005,0.8048791885375977,0.8015249371528625,0.8023712635040283
159,0.7951228022575378,0.7842756509780884,0.7771166563034058,0.7833078503608704,0.7752124071121216,0.7895267009735107,0.7873891592025757,0.7864267230033875,0.7890540957450867
160,0.7963634729385376,0.79782634973526,0.7902153134346008,0.7710257768630981,0.7815464735031128,0.7932295799255371,0.7902843356132507,0.7876454591751099,0.7871197462081909
161,0.8056508302688599,0.8032053709030151,0.7869712710380554,0.7964368462562561,0.7820695042610168,0.8021396398544312,0.8044013381004333,0.8021577596664429,0.8046205043792725
162,0.8059713244438171,0.8032359480857849,0.801665186882019,0.7989099025726318,0.7971391081809998,0.8035917282104492,0.8052343130111694,0.8029922842979431,0.8048272728919983
163,0.7877991795539856,0.7888349294662476,0.7836547493934631,0.7796366810798645,0.783704936504364,0.7839802503585815,0.7789365649223328,0.7791251540184021,0.7791638374328613
164,0.8119068741798401,0.8042221069335938,0.7975209355354309,0.7927795052528381,0.7845270037651062,0.8077073097229004,0.8067598938941956,0.80594402551651,0.8038657307624817
165,0.7932193875312805,0.7878660559654236,0.7871314883232117,0.7854104042053223,0.7867215275764465,0.7904914021492004,0.7885475754737854,0.7864359021186829,0.7857943177223206
166,0.8159657716751099,0.8092086911201477,0.8062131404876709,0.8079465627670288,0.8090276122093201,0.8093668222427368,0.8089068531990051,0.8084322214126587,0.8090047836303711
167,0.8005051016807556,0.7982264757156372,0.7980252504348755,0.7934430241584778,0.7928224802017212,0.7982209920883179,0.7965028882026672,0.7969228029251099,0.798299252986908
168,0.8017868995666504,0.8000370264053345,0.7977394461631775,0.7962979078292847,0.7982320785522461,0.7877772450447083,0.786734938621521,0.7876248955726624,0.7861090898513794
