id,summary1_bertscore,summary1_sof,summary2_W_feedback_bertscore,summary2_W_feedback_sof,summary3_W_feedback_bertscore,summary3_W_feedback_sof,summary4_W_feedback_bertscore,summary4_W_feedback_sof,summary5_W_feedback_bertscore,summary5_W_feedback_sof,summary2_WO_feedback_bertscore,summary2_WO_feedback_sof,summary3_WO_feedback_bertscore,summary3_WO_feedback_sof,summary4_WO_feedback_bertscore,summary4_WO_feedback_sof,summary5_WO_feedback_bertscore,summary5_WO_feedback_sof
3,0.7823163866996765,0.017014265060424805,0.7755845189094543,0.013008832931518555,0.7749316692352295,0.011808335781097412,0.7647970914840698,0.007356226444244385,0.7731965184211731,0.011652231216430664,0.7804631292819977,0.014862805604934692,0.7801149189472198,0.014592498540878296,0.7744907438755035,0.012248903512954712,0.7725226879119873,0.01177757978439331
4,0.815959095954895,0.0032045841217041016,0.8103254735469818,0.002456456422805786,0.8002883195877075,0.003461003303527832,0.7983351051807404,0.003205806016921997,0.781191498041153,0.0028440654277801514,0.8114486932754517,0.0023223161697387695,0.8111349940299988,0.00283890962600708,0.8117517232894897,0.0023729801177978516,0.8091644644737244,0.0021814703941345215
5,0.8068305850028992,0.008374392986297607,0.8011627495288849,0.008598119020462036,0.798999547958374,0.008192002773284912,0.7999910712242126,0.007411003112792969,0.7970446348190308,0.007358729839324951,0.8005909621715546,0.00285378098487854,0.7966754734516144,0.0034751594066619873,0.7964925169944763,0.0017262697219848633,0.7981157302856445,0.0008004307746887207
6,0.8030052185058594,0.015496671199798584,0.7966786026954651,0.01896435022354126,0.7940295934677124,0.019064724445343018,0.7953500747680664,0.015515446662902832,0.7974585592746735,0.023680895566940308,0.7999771535396576,0.01750430464744568,0.8006157577037811,0.017541974782943726,0.8005995452404022,0.017221003770828247,0.799316793680191,0.017315536737442017
7,0.78730309009552,0.022658109664916992,0.7814144790172577,0.021171659231185913,0.7632291615009308,0.018671542406082153,0.7555917799472809,0.01897832751274109,0.761696994304657,0.018732070922851562,0.7836263179779053,0.020935535430908203,0.7862672805786133,0.021834075450897217,0.783382773399353,0.02164614200592041,0.78218874335289,0.02150288224220276
8,0.7886337339878082,0.02880421280860901,0.7824262380599976,0.026959657669067383,0.7801604568958282,0.026998549699783325,0.7809111475944519,0.0274694561958313,0.7767924666404724,0.02667611837387085,0.7872446179389954,0.026811599731445312,0.7849437892436981,0.027349025011062622,0.7855671942234039,0.026737719774246216,0.7857079207897186,0.027060598134994507
9,0.8042909801006317,0.006239384412765503,0.8001712262630463,0.00633576512336731,0.7987608909606934,0.005814492702484131,0.7989286482334137,0.005343109369277954,0.7989562451839447,0.005906969308853149,0.8007286489009857,0.006954103708267212,0.7994726002216339,0.008869141340255737,0.7969622015953064,0.00855398178100586,0.7969630658626556,0.007926970720291138
10,0.822325199842453,0.0012634694576263428,0.8163787722587585,0.0004552006721496582,0.8180257976055145,2.1010637283325195e-05,0.8166955411434174,0.004307836294174194,0.8187987506389618,0.001101166009902954,0.8179966807365417,0.0017488598823547363,0.8143983483314514,0.0007211565971374512,0.8153460621833801,0.0014751553535461426,0.8132657408714294,0.0011506080627441406
11,0.807884007692337,0.010086387395858765,0.7994135320186615,0.01028338074684143,0.7929539382457733,0.005501240491867065,0.7944315969944,0.006382018327713013,0.7949938476085663,0.0063973963260650635,0.7993555963039398,0.01089426875114441,0.7974252104759216,0.01186978816986084,0.7963167130947113,0.011686056852340698,0.7975704073905945,0.01133030652999878
12,0.8241181969642639,0.0035784244537353516,0.8216495215892792,0.007699698209762573,0.8163159191608429,0.007264941930770874,0.8065124750137329,0.004361271858215332,0.8138914108276367,0.007040202617645264,0.8225893676280975,0.003498286008834839,0.8207643926143646,0.0020488202571868896,0.820056140422821,0.0026991963386535645,0.8213425874710083,0.0034822821617126465
13,0.8118245303630829,0.011020690202713013,0.8064523339271545,0.013189911842346191,0.8060011565685272,0.012737900018692017,0.8054043650627136,0.013123929500579834,0.8028448522090912,0.013012081384658813,0.8035164475440979,0.012566685676574707,0.8037819564342499,0.012996882200241089,0.8029811680316925,0.01300320029258728,0.8033289313316345,0.01324397325515747
14,0.8188837468624115,0.01012769341468811,0.8100336790084839,0.008711636066436768,0.8047603666782379,0.00734439492225647,0.8066464960575104,0.007999628782272339,0.8075522482395172,0.007943898439407349,0.8123343586921692,0.009615123271942139,0.8106903731822968,0.00947842001914978,0.8122654855251312,0.009577184915542603,0.8112628757953644,0.009507328271865845
15,0.8082267343997955,1.4394521713256836e-05,0.8074051439762115,0.0016910731792449951,0.8015028238296509,0.0009678006172180176,0.8005253970623016,0.0008307397365570068,0.800203263759613,0.001219332218170166,0.8034857213497162,0.0004337728023529053,0.8026285171508789,0.0002523660659790039,0.8032930493354797,0.0004189610481262207,0.8046307861804962,0.0005449354648590088
16,0.8157353699207306,0.003408879041671753,0.8079132437705994,0.0018645524978637695,0.8081387281417847,0.0018677115440368652,0.8086799383163452,0.0017414689064025879,0.807872086763382,0.001867741346359253,0.8107559680938721,0.002244710922241211,0.8098750412464142,0.0027757585048675537,0.8076303601264954,0.0025226473808288574,0.8076918721199036,0.0022364258766174316
17,0.8013195395469666,0.013444662094116211,0.7991831004619598,0.014468342065811157,0.7992753982543945,0.015074610710144043,0.795614629983902,0.013077646493911743,0.7939913272857666,0.01298213005065918,0.8196495771408081,0.025194227695465088,0.8198283016681671,0.025656789541244507,0.8090461492538452,0.0149763822555542,0.8087835907936096,0.014623582363128662
