id,Overall BERTScore F1
108,0.7729189395904541
109,0.7866098284721375
110,0.786198616027832
111,0.8066755533218384
112,0.8038468360900879
113,0.7872480750083923
114,0.7864011526107788
115,0.8050851821899414
116,0.7962982058525085
117,0.8011313080787659
118,0.8032239079475403
119,0.7889305949211121
120,0.8102776408195496
121,0.8011143803596497
122,0.7873925566673279
123,0.8112089037895203
124,0.7961453199386597
125,0.7992581725120544
126,0.7869378924369812
127,0.7906680703163147
128,0.8007379770278931
129,0.7918617129325867
130,0.777834415435791
131,0.7653037905693054
132,0.7919846177101135
133,0.8081632852554321
134,0.8134600520133972
135,0.8071059584617615
136,0.7926267385482788
137,0.7943788766860962
138,0.7872714996337891
139,0.8071416020393372
140,0.7947462201118469
141,0.8039835095405579
142,0.8105555176734924
143,0.7970311641693115
144,0.7909167408943176
145,0.80814129114151
146,0.784013569355011
147,0.8051806092262268
148,0.8086116313934326
149,0.8014770150184631
150,0.7704476714134216
151,0.8048633337020874
152,0.7907801866531372
153,0.7988729476928711
154,0.7834863662719727
155,0.811413586139679
156,0.8050162196159363
157,0.7735303640365601
158,0.8161520957946777
159,0.7951228022575378
160,0.7963634729385376
161,0.8056508302688599
162,0.8059713244438171
163,0.7877991795539856
164,0.8119068741798401
165,0.7932193875312805
166,0.8159657716751099
167,0.8005051016807556
168,0.8017868995666504
169,0.8082793951034546
170,0.7970818877220154
171,0.7960956692695618
172,0.8061929941177368
173,0.8082658648490906
174,0.8059500455856323
175,0.8064351081848145
176,0.8056273460388184
177,0.8068068623542786
178,0.7930305600166321
179,0.8088523745536804
180,0.8057070374488831
181,0.7741782069206238
182,0.7820411324501038
183,0.7888153791427612
184,0.7983931303024292
185,0.7953351736068726
186,0.785319983959198
187,0.7728813886642456
188,0.8086667060852051
189,0.7845137119293213
190,0.8050357103347778
191,0.7908324003219604
192,0.801503598690033
193,0.7969325184822083
194,0.7932476997375488
195,0.7848995327949524
196,0.8087989091873169
197,0.8017606735229492
198,0.7992801070213318
199,0.8089154362678528
200,0.7908858060836792
201,0.7755731344223022
202,0.8047981858253479
203,0.8086466789245605
204,0.7962926030158997
205,0.7831400036811829
206,0.8001661896705627
207,0.7897862792015076
208,0.8021490573883057
209,0.7877367734909058
210,0.8079489469528198
211,0.7914928793907166
212,0.7779995799064636
213,0.8012022376060486
214,0.7805381417274475
215,0.8032830357551575
216,0.806175708770752
217,0.8104360699653625
218,0.7938792109489441
219,0.7955432534217834
220,0.8133402466773987
221,0.7935836315155029
222,0.7975322604179382
223,0.7926644682884216
224,0.7892415523529053
225,0.7907003164291382
226,0.7857874631881714
227,0.7990213632583618
228,0.784613311290741
229,0.7722530364990234
230,0.7720903158187866
231,0.795078694820404
232,0.7958266139030457
233,0.7987720370292664
234,0.7926687598228455
235,0.7668835520744324
236,0.7967253923416138
237,0.8150184154510498
238,0.8054345846176147
239,0.8137900829315186
240,0.7763184309005737
241,0.797172486782074
242,0.8017633557319641
243,0.8006693720817566
244,0.797675609588623
245,0.8152502179145813
246,0.7705406546592712
247,0.8090175986289978
248,0.8149150609970093
249,0.807884156703949
250,0.7904428839683533
251,0.7972045540809631
252,0.7533820867538452
253,0.8025420904159546
254,0.8051797151565552
255,0.8070781230926514
256,0.7859137058258057
257,0.8120744228363037
258,0.7954787015914917
259,0.7797752618789673
260,0.7867588400840759
261,0.7938345670700073
262,0.7862188816070557
263,0.816835343837738
264,0.8039209842681885
265,0.7880023121833801
266,0.8056265711784363
267,0.7950531840324402
268,0.7762090563774109
269,0.8035948276519775
270,0.8045366406440735
271,0.7762973308563232
272,0.7838233709335327
273,0.8016008734703064
274,0.8092875480651855
275,0.8074353337287903
276,0.794431746006012
277,0.7806085348129272
278,0.7991396188735962
279,0.7988665699958801
280,0.8064407706260681
281,0.7858490943908691
282,0.7845713496208191
283,0.8168455362319946
284,0.7817603945732117
285,0.8005601763725281
286,0.8107749223709106
287,0.7822467684745789
288,0.8018079996109009
289,0.7973579168319702
290,0.7825213074684143
291,0.7949497699737549
292,0.8049783110618591
293,0.7867206335067749
294,0.7799354195594788
295,0.8039618730545044
296,0.7981045842170715
297,0.7937975525856018
298,0.79828941822052
299,0.7915974855422974
300,0.805521547794342
301,0.7984045147895813
302,0.8049917221069336
303,0.7881718873977661
304,0.7802479267120361
305,0.7793526649475098
306,0.7919607758522034
307,0.7919350862503052
308,0.7948213815689087
309,0.8048157691955566
310,0.8002321124076843
311,0.7903262972831726
312,0.7866119146347046
313,0.8039581775665283
314,0.8105942010879517
315,0.7845031023025513
316,0.7919745445251465
317,0.8020370602607727
318,0.7799360752105713
319,0.7886649966239929
320,0.780386209487915
321,0.7865445613861084
322,0.7922418713569641
323,0.7915276885032654
324,0.7985743880271912
325,0.7882002592086792
326,0.7906876802444458
327,0.7833902835845947
328,0.7918540835380554
329,0.7982815504074097
330,0.8027515411376953
331,0.8079432845115662
332,0.8032009601593018
333,0.8032981753349304
334,0.796276867389679
335,0.7836276292800903
336,0.804485023021698
337,0.7835913896560669
338,0.8042559623718262
339,0.7905912399291992
340,0.80549556016922
341,0.7929383516311646
342,0.7837834358215332
343,0.8020795583724976
344,0.8041049838066101
345,0.7685014009475708
346,0.8085944056510925
347,0.806605339050293
348,0.8017001748085022
349,0.7919819355010986
350,0.8146833777427673
351,0.8047072291374207
352,0.8094701766967773
353,0.7930821180343628
354,0.7986941933631897
355,0.7996966242790222
356,0.8010294437408447
357,0.7965160608291626
358,0.7997713088989258
359,0.787366509437561
360,0.805340051651001
361,0.7866584062576294
362,0.786068320274353
363,0.798745334148407
364,0.8067803382873535
365,0.8090015053749084
366,0.7792424559593201
367,0.8106698393821716
368,0.8099507689476013
369,0.8049597144126892
370,0.8114956617355347
371,0.7592228651046753
372,0.7916865944862366
373,0.7892100811004639
374,0.7771177291870117
375,0.7949893474578857
376,0.7905657887458801
377,0.8000537157058716
378,0.7830634713172913
379,0.8071951866149902
380,0.7884324193000793
381,0.786061704158783
382,0.790386974811554
383,0.7906319499015808
384,0.7929344773292542
385,0.8067196011543274
386,0.814345121383667
387,0.7874045968055725
388,0.8036928176879883
389,0.763542115688324
390,0.8056752681732178
391,0.8034469485282898
392,0.7763034105300903
393,0.7897189855575562
394,0.7984812259674072
395,0.8043965101242065
396,0.8040106892585754
397,0.8044976592063904
398,0.7740122675895691
399,0.7972527146339417
400,0.8142516613006592
401,0.8022832274436951
402,0.7981914281845093
403,0.7842209935188293
404,0.8184699416160583
405,0.8271478414535522
406,0.8139426708221436
407,0.7996636033058167
408,0.7675471305847168
409,0.8074496388435364
410,0.7851112484931946
411,0.8079037666320801
412,0.8144394159317017
413,0.802184522151947
414,0.7807863354682922
415,0.8123932480812073
416,0.8009897470474243
417,0.8084296584129333
418,0.803794264793396
419,0.821314811706543
420,0.7818402051925659
421,0.7902135848999023
422,0.790325403213501
423,0.8034839630126953
424,0.7730651497840881
425,0.8049297332763672
426,0.8018894195556641
427,0.799589216709137
428,0.789332389831543
429,0.7795895934104919
430,0.8095743656158447
431,0.7870351672172546
432,0.7997861504554749
433,0.8182268142700195
434,0.7723963856697083
435,0.8107271194458008
436,0.8070846796035767
437,0.804024875164032
438,0.814315915107727
439,0.7978465557098389
440,0.7833335399627686
441,0.813991367816925
442,0.799360990524292
443,0.7875216603279114
444,0.7770380973815918
445,0.8085518479347229
446,0.8075206875801086
447,0.8028855323791504
448,0.7866751551628113
449,0.8065146207809448
450,0.7830650806427002
451,0.7966548800468445
452,0.7858374714851379
453,0.784748911857605
454,0.775658130645752
455,0.7887246608734131
456,0.7997201681137085
457,0.7985124588012695
458,0.7934502363204956
459,0.7990167140960693
460,0.7891809940338135
461,0.78643399477005
462,0.7908483743667603
463,0.8013858199119568
464,0.7779070138931274
465,0.777504026889801
466,0.7877547144889832
467,0.8029012084007263
468,0.766512393951416
469,0.7839367985725403
470,0.7937164902687073
471,0.7774417400360107
472,0.7825713157653809
473,0.7835869193077087
474,0.7932184934616089
475,0.7797234654426575
476,0.7925780415534973
477,0.7890605926513672
478,0.8091689944267273
479,0.7793501019477844
480,0.7899026870727539
481,0.8022570013999939
482,0.786088228225708
483,0.7728649377822876
484,0.7779576778411865
485,0.7835085391998291
486,0.7796074151992798
487,0.7734518051147461
488,0.773819088935852
489,0.7960013747215271
490,0.7817680239677429
491,0.7821047306060791
492,0.7839793562889099
493,0.7581398487091064
494,0.7987146377563477
495,0.7759513258934021
496,0.7828844785690308
497,0.7796638607978821
498,0.7966685891151428
499,0.8010618686676025
500,0.7842586636543274
501,0.7829121351242065
502,0.7814047932624817
