id,Overall BERTScore F1
375,0.7906018495559692
376,0.7839831113815308
377,0.7953906059265137
378,0.7801620364189148
379,0.8064509630203247
380,0.776828408241272
381,0.782893180847168
382,0.7860864996910095
383,0.7871838212013245
384,0.7887935638427734
385,0.7978962659835815
386,0.8076021671295166
387,0.7836598753929138
388,0.7969675660133362
389,0.7603904604911804
390,0.7964000105857849
391,0.8053523898124695
392,0.7768915295600891
393,0.7908464074134827
394,0.7949697375297546
395,0.7924981117248535
396,0.7982220649719238
397,0.7923230528831482
398,0.7685141563415527
399,0.7900722622871399
400,0.8084408640861511
401,0.7961040735244751
402,0.7950329184532166
403,0.7823693752288818
404,0.8064365983009338
405,0.8044963479042053
406,0.8105049729347229
407,0.7991116046905518
408,0.7620210647583008
409,0.8037799596786499
410,0.778584897518158
411,0.806443452835083
412,0.8084012269973755
413,0.8000243902206421
414,0.7797868847846985
415,0.799479603767395
416,0.800767719745636
417,0.8051624298095703
418,0.7967332601547241
419,0.8013447523117065
420,0.7835292816162109
421,0.7879283428192139
422,0.7894967794418335
423,0.8040395379066467
424,0.7679917812347412
425,0.8059285283088684
426,0.8001028299331665
427,0.7858344316482544
428,0.7931035161018372
429,0.7796761393547058
430,0.8028241395950317
431,0.7893818616867065
432,0.8005063533782959
433,0.8103793263435364
434,0.7737603783607483
435,0.8037158846855164
436,0.8044493794441223
437,0.798725962638855
438,0.8052127957344055
439,0.7981678247451782
440,0.7733542919158936
441,0.8076094388961792
442,0.7944179773330688
443,0.7732572555541992
444,0.7721942663192749
445,0.8018685579299927
446,0.7926385998725891
447,0.7823282480239868
448,0.7760236859321594
449,0.8008468747138977
450,0.782732367515564
451,0.7915810346603394
452,0.7805907726287842
453,0.7812463045120239
454,0.7716854810714722
455,0.7902169823646545
456,0.796536386013031
457,0.797816276550293
458,0.7891371846199036
459,0.7964338660240173
460,0.7849851250648499
461,0.7844139933586121
462,0.7860972285270691
463,0.7999184131622314
464,0.7779578566551208
465,0.7717132568359375
466,0.7836856245994568
467,0.7994884252548218
468,0.7659351825714111
469,0.782862663269043
470,0.7896668910980225
471,0.7843742370605469
472,0.785245954990387
473,0.7784631252288818
474,0.7886643409729004
475,0.7811108231544495
476,0.7793619632720947
477,0.7743188738822937
478,0.8054911494255066
479,0.7784921526908875
480,0.7773331999778748
481,0.7855249643325806
482,0.7744705080986023
483,0.7619190812110901
484,0.7816553115844727
485,0.7842128276824951
486,0.7800977230072021
487,0.7590198516845703
488,0.770872950553894
489,0.7951182126998901
490,0.7805883288383484
491,0.7804615497589111
492,0.7821512222290039
493,0.7567740082740784
494,0.7876638174057007
495,0.7730327248573303
496,0.7808525562286377
497,0.7774426937103271
498,0.7942293882369995
499,0.7956945300102234
500,0.7809839248657227
501,0.7869169116020203
502,0.7801271677017212
